Title,Description,DA - Manuel Collab Brand,Post Type,Post Url,Scrappé - SN Brand,Scrappé - SN Has Paid Placement,DA - Key Account,DA - LookUp - Social Network,Problème (from Data Admin - Brand),Category (from Data Admin - Brand),Manuel - Annotation Checked,Script - Annotation Checked,Manuel - Collab Commerciale,Script - Collab Commerciale,Manuel - Autres marques,Script - Autres marques,Chosen Post
No title,"Some of my 2025 faves outfits 🎆 Petit recap mode ! Tellement heureuse de m’être autant amusée avec mes looks et d’avoir pu assister aux défilés de plusieurs de mes créateurs favoris : Chanel, Valentino, Stéphane Rolland, Balmain, Giambattista Valli, Zuhair Mourad, Aje … Une année de folie, pleine de belles surprises et d’opportunités dont je n’aurais pas osé rêver. Merci la vie mais surtout merci à vous, merci de m’avoir fait vivre tout ça et de m’avoir suivie dans toutes ces aventures. 

Belle année 2026 ✨Je vous souhaite d’avoir le cœur léger, de vivre et de partager de bons moments afin de les transformer en beaux souvenirs.",,GraphSidecar,instagram.com/p/DS-j634iLm8/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,Un bon dimanche matin 🥰,,GraphVideo,instagram.com/p/DT7sxcUDYQt/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,@kendji tente les 100kg au DC 💪🏻,,GraphVideo,instagram.com/p/DT5Gv72Dcw2/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Quand votre paladine vengeresse et votre orque bien tanké se rencontrent...

Si seulement tous les matins on pouvait se transformer aussi rapidement qu’avec Nano Banana de Google Gemini ... 
#TeamGalaxy #GalaxyZFlip7 @samsungfrance

tanké = musclé",SAMSUNG,GraphVideo,instagram.com/p/DT3EE0fCFgu/,,false,levraibouseuh,instagram,,Tel,false,,None,None,,,false
No title,Je passe test de la planche chez les Pompiers Rennais 😈,,GraphVideo,instagram.com/p/DTs09t2jYdN/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"2016 Trend ✅️
C’est l'année où j’ai pris la décision de vivre de ma passion a plein temps 😈",,GraphSidecar,instagram.com/p/DTn4wA_jfcc/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,Tractions lestées 40kg @petithommefort 💪🏻🫶🏻,,GraphVideo,instagram.com/p/DTXgtMLDcHT/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,La neige en Bretagne 😅,,GraphVideo,instagram.com/p/DTJAQN6DY7N/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"4 Janvier 2026
VS
4 Janvier 2024

2 ans déjà 😍",,GraphSidecar,instagram.com/p/DTFnSTVjTVG/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Bonne année 2026 à la meilleure commu du monde 🙏🏻❤️
Je vous souhaite autant de bonheur que j’ai pu avoir cette année grâce à vous 🙏🏻
Une année rempli d'émotions avec pas mal d'événements et notamment du SPORT ! (vive le sport)

Merci de me faire vivre tout ça 🤧

Je vous souhaite tout le meilleur du monde pour cette année 💕",,GraphSidecar,instagram.com/p/DS9v0UlDfA2/,,false,levraibouseuh,instagram,,,false,,None,None,,,false
No title,"Lost in Red Sea 🏜️

@desertrockresort 
@visitredsea 
@ykoneagency 

Invitation",Desert Rock,GraphSidecar,instagram.com/p/DP6w7EPDKao/,,false,superboumj,instagram,,Hôtel,false,,None,None,,,false
No title,"Time to dance, time to chill 🤝🏾",,GraphSidecar,instagram.com/p/DOlhVP8jDoh/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"1 stay in Paradise with love 🤍 @desertrockresort @visitredsea @visitsaudi commerciale/invitation 
*boisson sans alcool*",Desert Rock,GraphSidecar,instagram.com/p/DP1hSX1jPb0/,,false,superboumj,instagram,,Hôtel,false,,None,None,,,false
No title,Some days between Pasta BMW Olympic and Gondola 🇮🇹,,GraphSidecar,instagram.com/p/DVRUrAKjBh1/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,The Guy at the end gave it his all !! 🕺,,GraphVideo,instagram.com/p/DVQq3fcDBlT/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Which gym shall we go to next time? 🏋️
 📍 @fitnessparktoulousebayard désolé pour le dérangement 🤣",,GraphVideo,instagram.com/p/DVI4L__DDP0/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Best ride ever !! @jetcarsuae 
Thanks @visitabudhabi ✨",Experience Abu Dhabi,GraphVideo,instagram.com/p/DU-gFBqDM3w/,,false,superboumj,instagram,,VOYAGE,false,,None,None,,,false
No title,"Parisians and Vibes !! ✨ 🇫🇷
👖 @levisparis",,GraphVideo,instagram.com/p/DU8vyMDDMQ7/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Abu Dhabi and me in 20sec 🤳
@visitabudhabi

#InAbudhabi

Publicité",VISITABUDHABI,GraphVideo,instagram.com/p/DU3A3oejN6u/,,false,superboumj,instagram,,VOYAGE,false,,None,None,,,false
No title,"Us + BMW = best combo ❤️
@bmwfrance

#THENEWBMWiX3 #DriveANewEra
#SeDéplacerMoinsPolluer #Publicité

Pensez à covoiturer.
Véhicule photographié sur une propriété privée, dans un environnement sécurisé.",BMW,GraphVideo,instagram.com/p/DU1CfYeDOoO/,,false,superboumj,instagram,Pollution,Voitures,false,,None,None,,,false
No title,"5 days in Paradise with @visitabudhabi ✨

🖼️ @louvreabudhabi 
🦖 @nhm_abudhabi
🏜️ @desertrosetourism
🪂 @climbyasisland
🏎️ @ferrariworldyasisland
🎨 @teamlab_abudhabi
🌊 @jetcarsuae

#InAbuDhabi
Publicité",VISITABUDHABI,GraphVideo,instagram.com/p/DUvKwaYDPm5/,,false,superboumj,instagram,,VOYAGE,false,,None,None,,,false
No title,crazy in love 💛,,GraphSidecar,instagram.com/p/DUld0D-jPef/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,TOOOKYOOOO🇯🇵,,GraphSidecar,instagram.com/p/DUbaVR2DroH/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,BHS of my video ! 🤣,,GraphVideo,instagram.com/p/DUJGsFHjGt0/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"The First Look by @samsung 📱🇺🇸

Premier événement Samsung à Las Vegas !!
Des innovations jamais vues, de l’AI Beauty Mirror aux TV boostées par l’IA, en passant par un frigo qui analyse ce qu’il contient.

Une expo complètement folle, et même une rencontre avec Sohee de @riize_official 
🤯
@samsungfrance",SAMSUNG,GraphSidecar,instagram.com/p/DTS8D1wjMjP/,,false,superboumj,instagram,,Tel,false,,None,None,,,false
No title,"+1 BILLION VIEW IN 2025 !🌍🚨
Which country is the best ??

This year has been absolutely crazy!!🤯
Videos across cities and countries all around the world!🌍

Thank you infinitely for your support throughout this year.
Thanks to you, I met thousands of people, danced in more than 14 different cities, and lived experiences I never even dreamed of✨

Every video, every look, every shared energy in the streets mattered.
None of this would have been possible without you.

We did it, together.🕺
And this is only the beginning.

Let’s keep going in 2026, hopefully, for even more adventures, travels, and unforgettable moments.

Love 🤍",,GraphSidecar,instagram.com/p/DS77XNUDKns/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"OMG BIG CONCOURS!!

Du 17 au 24 décembre, tentez de remporter 1 cadeau par jour dans la ville annoncée en story!! 👀

Chaque jour une ville sera annoncée dans nos stories respectives pour chacun de ces cadeaux.
Il y aura 3 gagnants par jour! 🫶🏼

Pour participer :

-Abonnez vous à @amazon.fr et à nos comptes @superboumj @melissa_thiebaut 
-Commentez votre ville (ou celle la plus proche pour vous) sous ce post (surveillez les stories chaque jour!!)
-Republier la photo 

Vous devrez récupérer votre cadeau dans le locker de la ville concernée! 
Les lockers Amazon sont simples d’utilisation, sécurisés et pratiques, pas besoin de faire de détour pour récupérer vos colis. 💫

Et fin décembre, une personne pourra remporter les 24 cadeaux du calendrier de l’avent, peu importe où il se trouve en France!!

Bonne chance à tous 🍀 [publicité]
•
•
#concours #concoursamazon #amazon #giveway",AMAZON,GraphSidecar,instagram.com/p/DSX1P-vjFIo/,,false,superboumj,instagram,"Pollution,Fast fashion",Vente à distance,false,,None,None,,,false
No title,"Which one is your favourite ?? 🏎️💨 
@qatarairways",Qatar Airways,GraphVideo,instagram.com/p/DSCgrmdDA-a/,,false,superboumj,instagram,Pollution,VOYAGE,false,,None,None,,,false
No title,"FISRT DAY AT F1 GP with @qatarairways 🏎️

Collaboration commercial",QUATAR AIRWAYS,GraphSidecar,instagram.com/p/DRpbDWEDPk_/,,false,superboumj,instagram,Pollution,VOYAGE,false,,None,None,,,false
No title,Looking for sun in Paris ASAP,,GraphSidecar,instagram.com/p/DRKm-FBjAWm/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Une incroyable soirée avec @uberfr ⚡️
Uber green devient Uber electric !

#GoElectric #CollaborationCommerciale",UBER,GraphSidecar,instagram.com/p/DRARK9RjN4Y/,,false,superboumj,instagram,,Déplacement,false,,None,None,,,false
No title,Walk in Paris in Walk in Paris 🇫🇷,,GraphSidecar,instagram.com/p/DQ4ix35jAgw/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Some days in paradise 🏜️

@desertrockresort @visitredsea @visitsaudi 
Publicité

@ykoneagency",Desert Rock,GraphSidecar,instagram.com/p/DQCZOKFjLno/,,false,superboumj,instagram,,Hôtel,false,,None,None,,,false
No title,San Francisco + Low rider+  Meta + Google + Friends,,GraphSidecar,instagram.com/p/DPMT_L-jNFo/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,+1 an avec cette folle ❤️‍🔥,,GraphSidecar,instagram.com/p/DObhuohjAws/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Toujours mon enceinte Sound Tower 🔊 pour vous servir 👨‍🍳

@samsungfrance 

Collaboration commerciale",SAMSUNG,GraphSidecar,instagram.com/p/DOWHgDWDFGW/,,false,superboumj,instagram,,Tel,false,,None,None,,,false
No title,"Un caramel macchiato svp🧋
Dites superboumj pour que le barista vous prépare votre boisson en dansant 🤣",,GraphSidecar,instagram.com/p/DN0w5rG2Gys/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,Little holidays dans un coin perdu where there is no Chocolatine ✨,,GraphSidecar,instagram.com/p/DMiXCrGvPNR/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"Spyder pour cet été ☀️

@porsche_france 

Publicité",PORSCHE,GraphSidecar,instagram.com/p/DMLHjW-N2y4/,,false,superboumj,instagram,Pollution,Voitures,false,,None,None,,,false
No title,"Extraits de ma dernière collab avec @rabanne 🤴🏾

📸 @_birkan__",RABANNE,GraphSidecar,instagram.com/p/DK66IaztbeJ/,,false,superboumj,instagram,,Vêtements,false,,None,None,,,false
No title,"ICI C’EST PARIS 🇫🇷 

@emestudios_ 
Publicité",EME STUDIOS,GraphSidecar,instagram.com/p/DKeZe4Tt18b/,,false,superboumj,instagram,,Vêtements,false,,None,None,,,false
No title,"Match, set, vibes ! 🎾  @rolandgarros 

Merci @solex_fr 
📸 @evygraph 

Invitation",Solex,GraphSidecar,instagram.com/p/DKZ7oc0sG8Q/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"T’as déjà vu un bébé pigeon ? Moi non plus
@emestudios_",,GraphSidecar,instagram.com/p/DKAJK0LsrzX/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"UN WEEK-END EXPLOSIF AVEC @djsnake 
Dites moi ce que vous buvez en ce moment, moi un peu de gazzouze un peu dlimonade 🤣 

Merci à @threads et @nicolas_nekmo pour cette expérience de fou 🔥

Invitation",,GraphSidecar,instagram.com/p/DJmnBWtN1k0/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"A dream day with @porsche_france 🤍
Invitation",PORSCHE,GraphSidecar,instagram.com/p/DJcLtXYsjQd/,,false,superboumj,instagram,Pollution,Voitures,false,,None,None,,,false
No title,"Do crabs think fish fly?
Est ce que les crabes pensent que les poissons volent?
📍Lost in Sydney 🇦🇺",,GraphSidecar,instagram.com/p/DJTsmg2t4TS/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,OMGGG 💍,,GraphVideo,instagram.com/p/DJOqs2VsfQ4/,,false,superboumj,instagram,,,false,,None,None,,,false
No title,"JEU-CONCOURS 🚨

Avec mon frère @superkevintran , on fait gagner à deux d’entre vous une Nintendo Switch 2 + Mario Kart World 🎁 

Pour participer :
- Like & commente ce post
- Suis @henrytran , @superkevintran & @nintendoswitchfr 

Tirage au sort : 06/10

Bonne chance à tous 🍀

#nintendoswitch2 #mariokartworld 

Collaboration commerciale avec @nintendoswitchfr",NINTENDO,GraphSidecar,instagram.com/p/DPMSuejjDyY/,,false,superkevintran,instagram,,Divertissement,false,,None,None,,,false
No title,"Avec Gemini, mon assistant IA, toute ma vie est devenue simplement plus simple !
@Fnac #GoogleGemini #GalaxyS25 - Collaboration commerciale",SAMSUNG,GraphVideo,instagram.com/p/DLSbslON6TH/,,false,superkevintran,instagram,,Tel,false,,None,None,,,false
No title,"LE SANDWICH DE L’ÉTÉ  avec le Pesto Basilico & Mozzarella di Bufala Campana Aop de @barilla_fr.

Ingrédients :

Une demi baguette traditions

3 lamelles de courgettes et aubergines grillées

2 cas de Pesto @barilla_fr 

5 petites tomates cerises

Sel poivre

#Barilla #PestoMozzarella #Cremeux #collaborationcommerciale",BARILLA,GraphVideo,instagram.com/p/DLHgpdHoHWA/,,false,louloukitchen_,instagram,,FOOD,false,,None,None,,,false
No title,"C’est bientôt la fête des mères, l’occasion de célébrer toutes les mamans certes, mais aussi toutes les femmes qui veulent l’être, celles qui ne peuvent pas, celles qui sont seules, celles qui ne sont plus là… Des belles fleurs pour toutes les mamans de ce monde, fortes et déterminées 🩷 @bergamotte - collaboration commerciale",BERGAMOTTE,GraphSidecar,instagram.com/p/DJ82FAtoJFC/,,false,louloukitchen_,instagram,,Vente à distance,false,,None,None,,,false
No title,"GRANOLA MAISON RAPIDE🩷
Avec les graines de chia de chez @aromazone_officiel 
Ingrédients :
2 tasses de flocons d’avoines 
2 cas de graines de chia @aromazone_officiel 
2 cas de sirop d’érable
Une banane écrasée 
1 cas de peanut butter
1/2 cas de compote 
100g d’oléagineux 
Cuisson : 15 min à 180 , laissez bien sécher puis dégustez ( je le conserve 4 /5 jours au frais dans un Tupperware ) Collaboration commerciale",AROMA ZONE,GraphVideo,instagram.com/p/DJyTDZ5ovhn/,,false,louloukitchen_,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"BRAVO À LA GAGNANTE @elisa_ongles_mandelieu 💛remportez deux nuits pour 4 personnes dans une de ces prestigieuses villa du golf de saint tropez. 
Je viens de séjourner ici pour un week end et je suis trop heureuse de pouvoir en faire bénéficier quelques personnes de ma communauté . Collaboration commerciale 

CONDITIONS : 
SUIVRE mon compte et celui de @bohouse 
LIKEZ et identifiez deux personnes sur ce post 

Tirage au sort dans une semaine
COLLABORATION COMMERCIALE",BO HOUSE,GraphSidecar,instagram.com/p/DIvUHR4ImKJ/,,false,louloukitchen_,instagram,,Immobilier,false,,None,None,,,false
No title,"Le dîner qui me sauve en soirs de semaine :  ONE POELE GNOCCHI MARGHERITA- 
Ingrédients :
1 paquet de Gnocchi à Poêler @trucetmuche_lustucruselection 
250g de sauce tomate
1 demi aubergine (pas obligatoire mais j’en rajoute pour mon fils parce qu’il adore !)

Un dizaine de tomates cerises
1 oignon
1 cas d’origan
1 mozarella di Buffala
150g de parmesan 
Quelques feuilles de basilic

collaboration commerciale
Pour votre santé, mangez 5 fruits et légumes par jour.",LUSTUCRU,GraphVideo,instagram.com/p/DIltfLwIO4t/,,false,louloukitchen_,instagram,,FOOD,false,,None,None,,,false
No title,"PENNE PESTO DE PISTACHE ET PETIT POIS AVEC @picardsurgeles - collaboration commerciale 

Ingrédients pour 2 :
300g de penne
200g de petits pois bio Picard
10g d’ail Picard
100g de pistaches
50g de basilic frais ou basilic Picard
40g de parmesan
30g de pignons de pins
4 cas d’huile d’olive
Un demi-bloc de fêta
1/ faire cuire les pâtes
2/ faire revenir les petits pois à la poêle dans l’ail puis réservez la moitié dans une assiette.
3/ ajoutez le parmesan dans le reste des petits pois, laissez cuire quelques minutes et transvasez les petits pois dans un mixeur
4/ ajoutez alors les pistaches le basilic les oignons et l’huile dans ce mixeur et mixez jusqu’à l’obtention d’un beau pesto.
5/ ajoutez le pesto dans vos penne avec un peu d’eau des pâtes pour diluer, dressez votre assiette avec le reste des petits pois réservés au début, émiettez de la fêta sur le dessus de votre plat, un filet d’huile d’olive, sel poivre. Quelques pistaches pour la décoration et dégustez 
vous pouvez retrouver cette recette sur picard.fr

Pour votre santé, mangez au moins cinq fruits et légumes par jour.",PICARD,GraphVideo,instagram.com/p/DIMJkxwIGhn/,,false,louloukitchen_,instagram,,FOOD,false,,None,None,,,false
No title,"Je vous prépare un goûter, accompagnée de la nouvelle Collection Les Céréales à Infuser @palaisdesthes /COLLABORATION COMMERCIALE
Ingrédients :
Pour le gâteau croissant :
4 croissants
3 œufs
1 gousse de vanille
35cl de crème liquide entière 30% froide
2 cas de sucre
 Cuisson : 25/30 min à 175
Pour les pancakes :
2 jaunes d’œufs
2 blancs d’œufs
75g de farine
1 sachet de levure chimique
50g de sucre
70g de lait
Séparez les blancs des jaunes, fouettez les jaunes avec tous les ingrédients, incorporez les blancs. Puis faire cuire à feu très doux en recouvrant
Pour le labneh :
Étalez du labneh ( ici maison ) ou du yaourt grec sur une assiette , ajoutez des clémentines revenues dans du miel, ainsi que des graines de sarrasins.",PALAIS DES THES,GraphVideo,instagram.com/p/DHYvvtiIPMA/,,false,louloukitchen_,instagram,,FOOD,false,,None,None,,,false
No title,"Bravo @kamliia pour le concours - GLACE IRANIENNE- remportez la Ninja creami deluxe @ninja.france - COLLABORATION COMMERCIALE
———-> Conditions : 
•LIKEZ et commentez le post en identifiant quelqu’un
•s’abonner à mon compte et celui de @ninja.france 
•résultat : dans une semaine ( le 12/03/25)
Condition : résider en France métropolitaine 
Ingrédients : 
300ml de lait 
35cl de crème 
75g de sucre 
150g de Mascarpone ou philadelphia
0,4g de safran",NINJA,GraphVideo,instagram.com/p/DG0r8Obotuf/,,false,louloukitchen_,instagram,,FOOD,false,,None,None,,,false
No title,Quand c’est @dior au bout du fil pour travailler avec toi🥹🧡 #diordjourney - Collaboration Commerciale,DIOR,GraphSidecar,instagram.com/p/DFqB8TSoi0M/,,false,louloukitchen_,instagram,,Vêtements,false,,None,None,,,false
